FECHA Y HORA,Presión atmosférica (mmHg),Temperatura Ambiente (Celsius),Velocidad del Viento (m/s),Dirección del viento (°),Humedad Relativa (%),Radiación Solar (W/m²),Precipitación (mm),NO2 (µg/m³),NO (µg/m³),NOX (µg/m³),CO (µg/m³),O3 (µg/m³),SO2 (µg/m³),TRS (µg/m³),PM10 (µg/m³),PM2.5 (µg/m³)
03/16/2024 11:00:00 AM,693.644,30.053,2.31,349.553,53.254,601.266,0,NA,NA,NA,NA,93.279,NA,1.34,34.967,22.234
03/16/2024 12:00:00 PM,693.061,31.495,4.212,338.671,52.18,620.712,0,NA,NA,NA,NA,96.05,NA,0.659,31.046,19.052
03/16/2024 01:00:00 PM,692.569,31.225,4.85,328.584,59.407,481.786,0,NA,NA,NA,NA,94.399,NA,0.805,34.427,23.029
03/16/2024 02:00:00 PM,692.017,31.172,5.588,320.147,61.17,428.781,0,NA,NA,NA,NA,97.248,NA,1.34,34.501,27.215
03/16/2024 03:00:00 PM,691.392,31.612,4.364,315.309,59.345,459.295,0,NA,NA,NA,NA,95.164,NA,1.401,37.057,29.676
03/16/2024 04:00:00 PM,691.149,31.087,4.79,300.295,60.617,294.446,1.2,NA,NA,NA,NA,89.7,NA,1.441,49.429,32.458
03/16/2024 05:00:00 PM,690.934,26.679,4.655,90.35,71.992,84.808,0.2,NA,NA,NA,NA,63.934,NA,1.778,40.848,20.896
03/16/2024 06:00:00 PM,691.081,27.341,2.842,93.63,67.204,50.572,0,NA,NA,NA,NA,49.756,NA,2.209,20.983,13.276
03/16/2024 07:00:00 PM,691.702,26.913,2.611,99.513,69.578,0.386,0,NA,NA,NA,NA,36.812,NA,2.285,23.881,13.566
03/16/2024 08:00:00 PM,692.048,26.652,2.436,113.338,70.773,0,0,NA,NA,NA,NA,29.805,NA,2.767,42.246,28.281
03/16/2024 09:00:00 PM,692.635,26.33,2.74,113.694,71.143,0,0,NA,NA,NA,NA,26.854,NA,2.131,25.308,17.09
03/16/2024 10:00:00 PM,692.896,26.141,2.961,95.86,71.594,0,0,NA,NA,NA,NA,32.015,NA,2.432,25.965,19.684
03/16/2024 11:00:00 PM,693.16,26.28,2.522,96.663,70.165,0,0,NA,NA,NA,NA,31.894,NA,2.318,29.201,22.664
03/17/2024 12:00:00 AM,693.282,26.025,2.252,83.421,70.135,0,0,NA,NA,NA,NA,30.678,NA,2.383,30.372,23.898
03/17/2024 01:00:00 AM,693.304,25.666,2.072,62.959,70.691,0,0,NA,NA,NA,NA,27.647,NA,1.487,30.552,23.995
03/17/2024 02:00:00 AM,692.78,25.486,2.062,67.654,69.38,0,0,NA,NA,NA,NA,26.872,NA,1.001,31.346,23.958
03/17/2024 03:00:00 AM,692.424,25.378,2.421,90.895,68.957,0,0,NA,NA,NA,NA,28.415,NA,1.032,30.584,23.972
03/17/2024 04:00:00 AM,692.517,25.22,1.584,69.294,68.44,0,0,NA,NA,NA,NA,26.352,NA,1.063,30.696,23.826
03/17/2024 05:00:00 AM,692.729,24.947,1.604,97.119,70.432,0,0,NA,NA,NA,NA,23.297,NA,1.024,31.671,24.001
03/17/2024 06:00:00 AM,693.03,24.607,1.442,100.271,72.471,0,0,NA,NA,NA,NA,19.388,NA,1.078,32.302,24.097
03/17/2024 07:00:00 AM,693.301,24.353,1.636,91.25,72.596,13.227,0,NA,NA,NA,NA,17.425,NA,1.15,33.802,24.809
03/17/2024 08:00:00 AM,693.82,24.711,1.324,82.208,72.141,93.895,0,NA,NA,NA,NA,16.613,NA,1.246,37.9,25.915
03/17/2024 09:00:00 AM,694.022,26.84,1.317,30.572,70.019,323.446,0,NA,NA,NA,NA,31.99,NA,1.154,43.337,32.597
03/17/2024 10:00:00 AM,694.156,28.806,1.875,342.007,67.655,517.037,0,NA,NA,NA,NA,58.653,NA,2.05,51.348,41.341
03/17/2024 11:00:00 AM,693.778,29.362,3.369,309.653,66.837,591.277,0,NA,NA,NA,NA,75.672,NA,1.167,52.271,40.977
03/17/2024 12:00:00 PM,693.161,29.687,5.094,312.738,67.331,599.671,0,NA,NA,NA,NA,75.236,NA,1.453,47.062,37.232
03/17/2024 01:00:00 PM,692.519,30.404,4.878,328.385,64.073,538.803,0,NA,NA,NA,NA,75.887,NA,1.164,41.682,33.674
03/17/2024 02:00:00 PM,691.919,31.159,5.355,320.561,60.662,559.184,0,NA,NA,NA,NA,76.428,NA,1.032,37.099,30.674
03/17/2024 03:00:00 PM,691.409,31.836,4.47,277.897,60.295,545.022,0,NA,NA,NA,NA,80.637,NA,1.165,37.731,29.66
03/17/2024 04:00:00 PM,691.065,30.886,6.259,318.882,63.97,353.59,0,NA,NA,NA,NA,87.867,NA,1.243,37.956,30.434
03/17/2024 05:00:00 PM,691.266,29.584,4.151,345.671,64.009,154.054,0,NA,NA,NA,NA,78.336,NA,1.446,33.424,25.801
03/17/2024 06:00:00 PM,691.366,29.211,2.262,313.86,66.723,73.369,0,NA,NA,NA,NA,74.645,NA,1.605,36.275,27.409
03/17/2024 07:00:00 PM,691.73,28.672,1.243,308.066,71.26,4.527,0,NA,NA,NA,NA,66.881,NA,2.165,47.001,34.69
03/17/2024 08:00:00 PM,691.996,27.759,2.024,79.604,72.413,0,0,NA,NA,NA,NA,40.513,NA,2,38.345,26.849
03/17/2024 09:00:00 PM,692.237,27.421,2.597,93.958,70.316,0,0,NA,NA,NA,NA,36.976,NA,1.872,32.513,24.543
03/17/2024 10:00:00 PM,692.832,27.123,2.141,89.629,69.787,0,0,NA,NA,NA,NA,33.301,NA,1.912,32.082,24.39
03/17/2024 11:00:00 PM,693.16,26.642,2.3,42.566,70.413,0,0,NA,NA,NA,NA,32.551,NA,1.899,31.832,24.018
03/18/2024 12:00:00 AM,693.068,26.515,2.252,74.971,69.294,0,0,NA,NA,NA,NA,33.126,NA,1.623,29.981,23.084
03/18/2024 01:00:00 AM,692.854,25.855,1.708,80.549,71.448,0,0,NA,NA,NA,NA,28.562,NA,2.365,30.351,23.178
03/18/2024 02:00:00 AM,692.569,25.225,1.403,78.481,73.854,0,0,NA,NA,NA,NA,27.902,NA,2.746,31.171,23.498
03/18/2024 03:00:00 AM,692.643,24.847,1.243,70.492,73.279,0,0,NA,NA,NA,NA,29.187,NA,2.772,32.323,23.818
03/18/2024 04:00:00 AM,692.685,24.936,1.31,40.663,70.214,0,0,NA,NA,NA,NA,30.9,NA,2.588,28.947,22.497
03/18/2024 05:00:00 AM,692.788,24.474,0.953,80.396,71.764,0,0,NA,NA,NA,NA,24.379,NA,2.805,29.42,22.731
03/18/2024 06:00:00 AM,693.51,24.164,0.976,44.259,71.643,0,0,NA,NA,NA,NA,15.205,NA,2.95,31.472,22.961
03/18/2024 07:00:00 AM,694.006,24.318,1.149,96.221,71.092,38.328,0,NA,NA,NA,NA,16.564,NA,2.985,34.636,23.545
03/18/2024 08:00:00 AM,694.444,25.542,1.333,315.567,70.271,198.198,0,NA,NA,NA,NA,16.938,NA,3.854,38.087,24.461
03/18/2024 09:00:00 AM,694.614,27.034,1.55,232.397,68.663,356.313,0,NA,NA,NA,NA,24.969,NA,4.151,46.027,26.908
03/18/2024 10:00:00 AM,694.486,29.593,1.572,273.261,58.978,508.611,0,NA,NA,NA,NA,54.75,NA,3.249,47.048,26.953
03/18/2024 11:00:00 AM,693.861,31.415,2.603,302.204,50.192,572.185,0,NA,NA,NA,NA,89.281,NA,2.566,40.819,24.898
03/18/2024 12:00:00 PM,693.164,31.885,3.788,301.282,50.572,604.742,0,NA,NA,NA,NA,100.888,NA,1.6,35.447,23.363
03/18/2024 01:00:00 PM,692.338,32.266,4.614,333.23,54.042,595.547,0,NA,NA,NA,NA,97.345,NA,1.484,36.352,24.914
03/18/2024 02:00:00 PM,691.632,32.58,4.825,301.46,55.202,504.39,0,NA,NA,NA,NA,93.001,NA,1.537,39.137,27.282
03/18/2024 03:00:00 PM,691.015,32.262,4.556,325.279,55.704,344.632,0,NA,NA,NA,NA,93.151,NA,1.531,34.992,26.666
03/18/2024 04:00:00 PM,690.607,32.046,3.451,283.391,55.523,157.325,0,NA,NA,NA,NA,89.112,NA,2.124,37.827,29.018
03/18/2024 05:00:00 PM,690.73,31.391,4.917,325.639,57.751,84.567,0,NA,NA,NA,NA,91.427,NA,2.304,41.413,31.268
03/18/2024 06:00:00 PM,691,30.751,4.65,341.022,62.699,47.994,0,NA,NA,NA,NA,91.702,NA,2.675,43.721,33.928
03/18/2024 07:00:00 PM,691.569,29.12,2.484,322.268,67.381,1.498,0,NA,NA,NA,NA,69.814,NA,3.413,42.407,31.369
03/18/2024 08:00:00 PM,692.378,27.79,1.481,38.594,70.188,0,0,NA,NA,NA,NA,45.259,NA,3.66,36.374,21.594
03/18/2024 09:00:00 PM,693.015,27.323,1.726,87.891,71.14,0,0,NA,NA,NA,NA,38.617,NA,3.404,28.549,19.281
03/18/2024 10:00:00 PM,693.638,26.733,2.423,54.324,73.191,0,0,NA,NA,NA,NA,40.02,NA,3.222,30.34,20.982
03/18/2024 11:00:00 PM,694.039,26.444,2.411,81.22,72.763,0,0,NA,NA,NA,NA,41.089,NA,3.234,30.037,22.015
03/19/2024 12:00:00 AM,694.19,26.283,2.348,88.404,71.326,0,0,NA,NA,NA,NA,38.508,NA,2.911,27.986,20.924
03/19/2024 01:00:00 AM,693.821,26.114,2.284,48.47,70.044,0,0,NA,NA,NA,NA,37.633,NA,2.941,27.27,20.009
03/19/2024 02:00:00 AM,693.128,25.956,2.351,86.819,69.262,0,0,NA,NA,NA,NA,36.332,NA,-999,24.88,18.983
03/19/2024 03:00:00 AM,692.855,25.704,1.849,92.679,69.659,0,0,NA,NA,NA,NA,35.946,NA,0.526,25.121,19.468
03/19/2024 04:00:00 AM,693.254,25.504,1.905,54.473,69.661,0,0,NA,NA,NA,NA,33.481,NA,-999,25.909,19.725
03/19/2024 05:00:00 AM,693.477,25.229,1.664,69.144,71.307,0,0,NA,NA,NA,NA,24.913,NA,1.2,27.428,20.174
03/19/2024 06:00:00 AM,693.62,24.749,1.053,45.487,80.403,0,0,NA,NA,NA,NA,23.529,NA,1.935,41.742,33.447
03/19/2024 07:00:00 AM,694.246,24.305,1.062,74.974,80.635,14.741,0,NA,NA,NA,NA,6.548,NA,1.918,48.808,34.871
03/19/2024 08:00:00 AM,694.968,24.425,1.425,114.427,80.955,63.445,0,NA,NA,NA,NA,7.699,NA,2.319,53.245,34.667
03/19/2024 09:00:00 AM,695.125,25.797,1.36,106.901,77.157,156.02,0,NA,NA,NA,NA,15.816,NA,1.1,82.61,38.804
03/19/2024 10:00:00 AM,695.363,26.882,2.837,320.691,75.3,274.855,0,NA,NA,NA,NA,40.995,NA,1.135,52.488,38.296
03/19/2024 11:00:00 AM,695.294,26.808,3.977,318.385,79.236,217.355,0,NA,NA,NA,NA,56.917,NA,0.451,52.322,42.246
03/19/2024 12:00:00 PM,694.871,27.157,4.033,324.644,78.567,235.307,0,NA,NA,NA,NA,60.929,NA,0.647,54.64,43.142
03/19/2024 01:00:00 PM,694.413,27.527,4.367,319.348,76.877,257.504,0,NA,NA,NA,NA,67.161,NA,0.688,51.014,40.388
03/19/2024 02:00:00 PM,693.703,28.874,3.716,335.809,71.627,468.8,0,NA,NA,NA,NA,74.254,NA,0.598,48.922,39.239
03/19/2024 03:00:00 PM,693.087,30.128,3.971,322.997,65.529,447.26,0,NA,NA,NA,NA,78.254,NA,0.466,48.928,39.878
03/19/2024 04:00:00 PM,692.838,29.058,4.786,339.678,69.214,115.677,0,NA,NA,NA,NA,73.302,NA,0.829,47.402,38.26
03/19/2024 05:00:00 PM,692.849,26.423,3.567,337.171,73.237,51.748,0,NA,NA,NA,NA,68.094,NA,0.583,37.468,27.755
03/19/2024 06:00:00 PM,692.765,25.655,1.943,301.087,74.718,25.89,0,NA,NA,NA,NA,44.75,NA,0.916,37.96,24.125
03/19/2024 07:00:00 PM,693.337,25.246,1.57,56.447,76.931,1.014,0,NA,NA,NA,NA,30.706,NA,1.447,45.762,27.475
03/19/2024 08:00:00 PM,693.922,25.537,1.988,21.259,75.051,0,0,NA,NA,NA,NA,25.522,NA,1.226,37.603,23.19
03/19/2024 09:00:00 PM,694.142,25.252,1.934,85.046,74.796,0,0,NA,NA,NA,NA,23.693,NA,1.816,36.191,23.36
03/19/2024 10:00:00 PM,694.985,24.577,1.012,29.844,77.538,0,0,NA,NA,NA,NA,11.723,NA,2.154,44.552,27.49
03/19/2024 11:00:00 PM,695.449,24.822,1.639,48.063,74.678,0,0,NA,NA,NA,NA,28.448,NA,0.837,30.585,21.316
03/20/2024 12:00:00 AM,695.54,24.602,1.78,95.528,74.933,0,0,NA,NA,NA,NA,21.536,NA,1.363,29.781,21.67
03/20/2024 01:00:00 AM,695.036,24.433,0.799,88.517,75.263,0,0,NA,NA,NA,NA,17.421,NA,3.103,29.628,21.512
03/20/2024 02:00:00 AM,694.536,23.689,0.878,112.255,78.534,0,0,NA,NA,NA,NA,14.146,NA,4.023,30.124,21.838
03/20/2024 03:00:00 AM,694.132,23.435,1.111,259.661,78.841,0,0,NA,NA,NA,NA,14.745,NA,3.732,29.564,21.901
03/20/2024 04:00:00 AM,694.183,22.962,0.856,74.009,81.58,0,0,NA,NA,NA,NA,10.551,NA,4.545,32.146,23.15
03/20/2024 05:00:00 AM,693.801,22.47,0.792,343.548,82.47,0,0,NA,NA,NA,NA,6.702,NA,5.3,31.466,23.086
03/20/2024 06:00:00 AM,694.4,22.543,1.787,5.595,79.926,0.032,0,NA,NA,NA,NA,7.288,NA,4.683,34.237,23.608
03/20/2024 07:00:00 AM,694.873,23.317,1.911,65.786,74.439,40.438,0,NA,NA,NA,NA,10.911,NA,7.577,33.087,22.272
03/20/2024 08:00:00 AM,695.745,23.915,1.044,310.263,77.434,180.589,0,NA,NA,NA,NA,6.36,NA,9.701,53.422,29.646
03/20/2024 09:00:00 AM,696.225,26.184,1.419,20.667,70.366,329.117,0,NA,NA,NA,NA,25.192,NA,3.6,77.608,32.1
03/20/2024 10:00:00 AM,696.129,28.292,1.839,32.017,66.504,523.144,0,NA,NA,NA,NA,58.6,NA,1.54,62.441,33.266
03/20/2024 11:00:00 AM,695.788,28.104,3.705,23.583,71.662,408.432,0,NA,NA,NA,NA,65.129,NA,1.264,48.226,33.209
03/20/2024 12:00:00 PM,695.026,28.815,4.653,320.74,69.29,565.806,0,NA,NA,NA,NA,70.829,NA,1.424,41.606,32.034
03/20/2024 01:00:00 PM,694.396,29.25,5.659,321.223,68.043,494.127,0,NA,NA,NA,NA,74.996,NA,1.328,44.45,36.033
03/20/2024 02:00:00 PM,693.894,29.411,5.443,307.691,67.776,554.657,0,NA,NA,NA,NA,75.373,NA,1.663,46.892,37.329
03/20/2024 03:00:00 PM,693.313,29.193,5.828,330.937,69.672,385.571,0,NA,NA,NA,NA,75.422,NA,1.903,45.334,33.665
03/20/2024 04:00:00 PM,693.006,28.376,5.42,346.044,74.561,262.433,0,NA,NA,NA,NA,68.705,NA,2.3,42.894,30.433
03/20/2024 05:00:00 PM,692.872,27.868,3.976,342.936,74.653,148.427,0,NA,NA,NA,NA,76.135,NA,1.769,33.754,26.591
03/20/2024 06:00:00 PM,693.231,27.177,2.794,322.545,78.333,31.593,0,NA,NA,NA,NA,69.269,NA,1.778,40.546,29.005
03/20/2024 07:00:00 PM,693.825,26.492,2.391,317.515,82.238,0.853,0,NA,NA,NA,NA,62.703,NA,2.183,44.27,31.315
03/20/2024 08:00:00 PM,694.417,26.283,1.159,304.285,83.404,0,0,NA,NA,NA,NA,53.495,NA,2.613,47.244,31.09
03/20/2024 09:00:00 PM,694.879,25.942,1.459,33.667,85.104,0,0,NA,NA,NA,NA,36.241,NA,3.646,45.12,31.782
03/20/2024 10:00:00 PM,695.142,25.31,1.116,32.407,86.442,0,0,NA,NA,NA,NA,28.398,NA,4.263,44.451,30.932
03/20/2024 11:00:00 PM,695.531,25.019,1.343,355.61,85.868,0,0,NA,NA,NA,NA,21.934,NA,3.471,38.659,27.31
03/21/2024 12:00:00 AM,695.274,24.895,1.045,85.275,85.776,0,0,NA,NA,NA,NA,22.471,NA,3.92,37.204,27.579
03/21/2024 01:00:00 AM,695.023,24.722,1.109,7.211,85.153,0,0,NA,NA,NA,NA,25.957,NA,1.755,34.434,26.199
03/21/2024 02:00:00 AM,694.432,23.344,1.338,93.802,90.426,0,4.199,NA,NA,NA,NA,14.303,NA,2.286,36.005,24.634
03/21/2024 03:00:00 AM,693.96,23.134,1.14,139.88,93.87,0,0,NA,NA,NA,NA,9.014,NA,2.992,33.64,24.213
03/21/2024 04:00:00 AM,694.515,22.369,1.643,262.156,93.713,0,4.8,NA,NA,NA,NA,41.761,NA,1.662,19.411,14.221
03/21/2024 05:00:00 AM,694.61,22.1,1.192,26.043,94.751,0,0.8,NA,NA,NA,NA,34.876,NA,1.628,16.751,11.683
03/21/2024 06:00:00 AM,695.211,22.278,1.172,161.376,95.007,0,0.4,NA,NA,NA,NA,8.892,NA,3.896,20.97,12.868
03/21/2024 07:00:00 AM,695.71,22.143,0.991,4.755,95.638,17.271,0,NA,NA,NA,NA,5.1,NA,3.91,25.912,15.364
03/21/2024 08:00:00 AM,696.238,22.609,0.88,176.149,94.247,74.868,0,NA,NA,NA,NA,4.713,NA,2.691,32.648,17.391
03/21/2024 09:00:00 AM,696.574,23.708,0.995,322.063,90.82,123.556,0,NA,NA,NA,NA,11.202,NA,4.065,37.466,18.919
03/21/2024 10:00:00 AM,696.767,25.164,1.638,247.684,83.408,223.751,0,NA,NA,NA,NA,36.406,NA,1.729,22.588,14.022
03/21/2024 11:00:00 AM,696.622,25.892,2.759,357.497,78.137,523.385,0,NA,NA,NA,NA,55.094,NA,1.288,16.101,12.085
03/21/2024 12:00:00 PM,695.865,27.796,2.72,359.704,70.38,513.476,0,NA,NA,NA,NA,67.824,NA,0.82,16.832,12.638
03/21/2024 01:00:00 PM,695.051,28.398,5.064,324.851,68.294,509.497,0,NA,NA,NA,NA,70.703,NA,0.573,17.016,13.111
03/21/2024 02:00:00 PM,694.214,28.711,5.263,330.54,67.897,414.49,0,NA,NA,NA,NA,70.178,NA,0.385,17.473,13.421
03/21/2024 03:00:00 PM,693.6,28.751,5.736,339.045,68.978,466.69,0,NA,NA,NA,NA,67.272,NA,0.786,17.391,13.503
03/21/2024 04:00:00 PM,693.187,28.549,5.573,338.963,70.084,352.301,0,NA,NA,NA,NA,68.401,NA,0.783,15.673,11.975
03/21/2024 05:00:00 PM,692.993,28.109,3.827,339.941,72.765,202.887,0,NA,NA,NA,NA,75.195,NA,-999,16.578,12.647
03/21/2024 06:00:00 PM,693.266,26.75,3.318,309.113,78.291,66.973,0,NA,NA,NA,NA,77.795,NA,0.656,17.385,13.089
03/21/2024 07:00:00 PM,693.645,26.045,3.474,323.286,79.534,1.063,0,NA,NA,NA,NA,70.398,NA,0.945,23.595,18.002
03/21/2024 08:00:00 PM,694.489,25.715,1.767,321.22,81.344,0,0,NA,NA,NA,NA,66.46,NA,1.055,26.161,18.802
03/21/2024 09:00:00 PM,694.78,25.588,1.133,282.315,82.412,0,0,NA,NA,NA,NA,54.688,NA,1.806,25.602,17.072
03/21/2024 10:00:00 PM,695.118,25.274,1.318,352.381,83.853,0,0,NA,NA,NA,NA,35.899,NA,1.982,28.771,18.812
03/21/2024 11:00:00 PM,695.352,24.746,1.153,328.898,85.808,0,0,NA,NA,NA,NA,31.355,NA,2.614,29.659,18.83
03/22/2024 12:00:00 AM,695.253,24.221,0.774,58.517,86.935,0,0,NA,NA,NA,NA,24.116,NA,2.914,25.562,18.256
03/22/2024 01:00:00 AM,694.917,23.747,0.733,266.028,89.79,0,0,NA,NA,NA,NA,11.18,NA,3.833,29.766,19.822
03/22/2024 02:00:00 AM,694.409,23.577,0.889,93.694,90.522,0,0,NA,NA,NA,NA,11.024,NA,2.74,27.646,18.924
03/22/2024 03:00:00 AM,694.029,23.598,0.746,301.997,89.94,0,0,NA,NA,NA,NA,10.255,NA,3.498,26.779,18.457
03/22/2024 04:00:00 AM,693.897,23.151,0.9,318.16,90.587,0,0,NA,NA,NA,NA,4.287,NA,4.041,28.851,19.435
03/22/2024 05:00:00 AM,694.178,23.104,1.187,150.843,85.748,0,0,NA,NA,NA,NA,11.712,NA,1.517,23.201,17.136
03/22/2024 06:00:00 AM,694.573,23.013,0.879,33.333,85.251,0,0,NA,NA,NA,NA,7.257,NA,1.536,26.431,18.582
03/22/2024 07:00:00 AM,694.972,22.753,0.768,0.678,86.166,31.303,0,NA,NA,NA,NA,3.926,NA,1.91,37.281,21.416
03/22/2024 08:00:00 AM,695.427,24.03,1.137,220.207,84.452,163.286,0,NA,NA,NA,NA,3.926,NA,4.446,42.199,25.115
03/22/2024 09:00:00 AM,695.994,25.718,1.144,73.555,79.138,272.036,0,NA,NA,NA,NA,10.507,NA,3.855,65.037,30.827
03/22/2024 10:00:00 AM,695.81,27.454,1.651,320.312,72.428,486.265,0,NA,NA,NA,NA,47.825,NA,3.121,61.5,29.786
03/22/2024 11:00:00 AM,695.259,28.849,2.812,311.102,64.922,575.601,0,NA,NA,NA,NA,78.241,NA,0.419,27.658,20.446
03/22/2024 12:00:00 PM,694.587,30.073,3.381,296.3,62.673,606.406,0,NA,NA,NA,NA,84.433,NA,-999,33.326,22.209
03/22/2024 01:00:00 PM,693.675,30.048,5.297,330.441,64.388,586.492,0,NA,NA,NA,NA,79.695,NA,-999,27.162,18.886
03/22/2024 02:00:00 PM,692.934,30.183,5.358,316.901,64.785,550.629,0,NA,NA,NA,NA,81.751,NA,-999,26.2,19.241
03/22/2024 03:00:00 PM,692.315,30.943,4.352,321.151,61.826,502.811,0,NA,NA,NA,NA,81.003,NA,0.316,26.371,19.132
03/22/2024 04:00:00 PM,692.021,30.802,4.982,325.265,62.288,339.783,0,NA,NA,NA,NA,86.664,NA,0.332,29.323,21.93
03/22/2024 05:00:00 PM,691.783,30.333,4.873,331.786,64.622,236.398,0,NA,NA,NA,NA,91.173,NA,-999,30.907,21.933
03/22/2024 06:00:00 PM,691.994,29.115,5.215,320.515,68.928,82.456,0,NA,NA,NA,NA,98.132,NA,0.385,32.984,24.016
03/22/2024 07:00:00 PM,692.612,27.925,3.019,325.983,74.552,1.353,0,NA,NA,NA,NA,94.915,NA,0.434,37.427,26.464
03/22/2024 08:00:00 PM,693.42,27.349,1.732,313.345,77.647,0,0,NA,NA,NA,NA,79.564,NA,1.017,40.969,27.85
03/22/2024 09:00:00 PM,693.802,27.082,1.331,356.522,79.057,0,0,NA,NA,NA,NA,69.102,NA,1.183,42.034,29.435
03/22/2024 10:00:00 PM,694.379,26.826,1.119,87.974,79.301,0,0,NA,NA,NA,NA,57.694,NA,1.246,43.263,28.53
03/22/2024 11:00:00 PM,694.825,26.44,1.285,96.147,79.985,0,0,NA,NA,NA,NA,48.097,NA,1.028,38.995,26.821
03/23/2024 12:00:00 AM,694.785,26.175,1.115,18.892,82.388,0,0,NA,NA,NA,NA,23.409,NA,3.137,47.931,31.105
03/23/2024 01:00:00 AM,694.447,25.797,0.859,23.976,84.49,0,0,NA,NA,NA,NA,18.423,NA,5.054,47.594,32.622
03/23/2024 02:00:00 AM,694.036,25.626,1.063,79.818,82.213,0,0,NA,NA,NA,NA,28.865,NA,2.901,39.712,28.951
03/23/2024 03:00:00 AM,693.66,25.732,1.172,83.836,76.35,0,0,NA,NA,NA,NA,36.743,NA,1.84,34.743,25.767
03/23/2024 04:00:00 AM,693.759,24.953,1.699,12.675,85.251,0,3,NA,NA,NA,NA,28.272,NA,3.578,39.183,28.701
03/23/2024 05:00:00 AM,694.175,21.819,1.578,130.847,96.864,0,35.799,NA,NA,NA,NA,57.541,NA,2.026,27.507,23.071
03/23/2024 06:00:00 AM,694.54,21.973,1.096,98.336,98.637,0.048,0,NA,NA,NA,NA,29.966,NA,4.074,26.488,21.77
03/23/2024 07:00:00 AM,694.921,21.695,0.911,76.654,98.618,19.848,0,NA,NA,NA,NA,7.911,NA,3.7,33.219,26.211
03/23/2024 08:00:00 AM,695.371,22.602,1.109,147.781,94.333,159.145,0,NA,NA,NA,NA,4.794,NA,4.371,47.49,29.911
03/23/2024 09:00:00 AM,695.684,25.462,1.352,245.947,83.876,332.436,0,NA,NA,NA,NA,19.683,NA,4.369,54.661,34.289
03/23/2024 10:00:00 AM,695.709,27.038,1.974,16.656,74.124,465.901,0,NA,NA,NA,NA,45.758,NA,2.806,51.514,31.893
03/23/2024 11:00:00 AM,695.633,28.258,3.538,352.696,71.931,478.822,0,NA,NA,NA,NA,71.076,NA,1.334,56.8,37.721
03/23/2024 12:00:00 PM,695.13,28.848,4.091,320.875,70.311,438.609,0,NA,NA,NA,NA,77.91,NA,1.303,55.134,38.012
03/23/2024 01:00:00 PM,694.517,29.43,4.879,316.054,68.065,599.961,0.4,NA,NA,NA,NA,79.544,NA,1.164,47.323,33.971
03/23/2024 02:00:00 PM,693.922,29.708,5.421,313.667,67.241,507.258,0,NA,NA,NA,NA,83.379,NA,1.229,45.653,32.154
03/23/2024 03:00:00 PM,693.325,29.999,5.001,317.144,65.595,491.646,0,NA,NA,NA,NA,88.776,NA,1.136,46.232,33.221
03/23/2024 04:00:00 PM,692.905,30.093,4.431,343.447,65.405,301.277,0,NA,NA,NA,NA,94.911,NA,1.016,50.055,37.138
03/23/2024 05:00:00 PM,692.761,29.777,3.163,322.2,66.617,217.064,0,NA,NA,NA,NA,100.312,NA,1.006,56.879,43.468
03/23/2024 06:00:00 PM,693.067,28.916,2.693,321.433,68.421,76.962,0,NA,NA,NA,NA,94.973,NA,1.388,61.961,47.437
03/23/2024 07:00:00 PM,693.558,27.843,1.056,307.526,73.316,1.417,0,NA,NA,NA,NA,73.472,NA,1.758,66.797,50.161
03/23/2024 08:00:00 PM,694.002,26.894,1.057,15.818,77.327,0,0,NA,NA,NA,NA,59.547,NA,1.985,63.364,46.694
03/23/2024 09:00:00 PM,694.497,26.257,1.24,26.107,79.527,0,0,NA,NA,NA,NA,45.442,NA,2.447,61.449,45.464
03/23/2024 10:00:00 PM,694.887,25.839,1.553,50.097,80.153,0,0,NA,NA,NA,NA,46.771,NA,1.885,57.477,41.609
03/23/2024 11:00:00 PM,694.991,25.637,1.35,99.816,81.403,0,0,NA,NA,NA,NA,27.472,NA,3.16,58.101,42.407
03/24/2024 12:00:00 AM,694.976,25.431,1.087,79.442,83.608,0,0,NA,NA,NA,NA,22.985,NA,3.572,60.498,43.796
03/24/2024 01:00:00 AM,694.603,25.336,1.124,85.56,82.402,0,0,NA,NA,NA,NA,28.562,NA,3.351,51.547,39.309
03/24/2024 02:00:00 AM,694.129,24.902,1.141,95.387,84.529,0,4.199,NA,NA,NA,NA,27.406,NA,3.56,47.047,34.969
03/24/2024 03:00:00 AM,693.622,23.256,1.242,119.792,96.819,0,2.4,NA,NA,NA,NA,34.961,NA,3.761,41.846,34.801
03/24/2024 04:00:00 AM,693.497,22.83,1.226,274.881,97.081,0,4,NA,NA,NA,NA,23.386,NA,4.193,41.849,33.509
03/24/2024 05:00:00 AM,693.508,22.932,1.113,77.371,91.981,0,0.2,NA,NA,NA,NA,9.458,NA,4.103,40.95,30.09
03/24/2024 06:00:00 AM,694.057,22.292,1.193,102.508,93.962,0,13.399,NA,NA,NA,NA,18.3,NA,4.011,35.921,28.872
03/24/2024 07:00:00 AM,694.522,21.973,1.271,91.486,95.494,25.101,0.4,NA,NA,NA,NA,19.978,NA,3.935,35.053,29.564
03/24/2024 08:00:00 AM,695.177,23.239,1.201,226.725,90.29,124.989,0,NA,NA,NA,NA,14.336,NA,4.674,36.465,29.257
03/24/2024 09:00:00 AM,695.435,24.023,1.461,15.207,91.791,122.379,0,NA,NA,NA,NA,30.599,NA,6.293,33.49,25.259
